Name,oldest_sequence,newest_sequence,number_taxa
UK1827,2020-03-25,2020-04-05,2
UK690,2020-03-26,2020-04-07,10
UK6442,2020-03-25,2020-03-25,1
UK6126,2020-03-25,2020-03-25,1
UK6659,2020-03-27,2020-03-27,1
UK6524,2020-03-30,2020-03-30,1
UK106,2020-03-23,2020-03-30,3
UK6454,2020-03-30,2020-03-30,1
UK1368,2020-03-26,2020-04-10,4
UK6660,2020-03-28,2020-03-28,2
UK224,2020-03-21,2020-03-29,3
UK6461,2020-03-29,2020-03-29,1
UK6661,2020-03-29,2020-03-29,1
UK8233,2020-03-27,2020-03-27,1
UK5856,2020-03-26,2020-03-26,1
UK6433,2020-03-30,2020-03-30,1
UK6389,2020-03-26,2020-03-26,1
UK6010,2020-03-27,2020-03-27,1
UK204,2020-03-20,2020-04-12,6
UK6487,2020-03-25,2020-03-25,1
UK413,2020-03-26,2020-03-30,3
UK6443,2020-03-30,2020-03-30,1
UK6662,2020-03-29,2020-03-29,1
UK6663,2020-03-25,2020-03-25,1
UK5884,2020-03-30,2020-03-30,1
UK5930,2020-03-26,2020-03-26,1
UK6434,2020-03-27,2020-03-27,1
UK5996,2020-03-26,2020-03-26,1
UK6873,2020-03-26,2020-03-26,1
UK6951,2020-03-26,2020-03-26,1
UK6787,2020-03-29,2020-03-29,1
UK6764,2020-03-25,2020-03-25,1
UK6297,2020-03-29,2020-03-29,1
UK1792,2020-03-28,2020-04-07,2
UK5885,2020-03-26,2020-03-26,1
UK5831,2020-03-26,2020-03-26,1
UK6292,2020-03-25,2020-03-25,1
UK6664,2020-03-29,2020-03-29,1
UK6392,2020-03-26,2020-03-26,1
UK1492,2020-03-19,2020-03-26,2
UK7783,2020-03-26,2020-03-26,1
UK5014,2020-03-26,2020-04-03,5
UK6444,2020-03-26,2020-03-26,1
UK331,2020-03-15,2020-04-05,4
UK5965,2020-03-27,2020-03-27,1
UK6293,2020-03-26,2020-03-26,1
UK6458,2020-03-27,2020-03-27,1
UK5226,2020-03-25,2020-03-31,2
UK55,2020-03-19,2020-03-31,3
UK6013,2020-03-27,2020-03-27,1
UK6665,2020-03-26,2020-03-26,1
UK6594,2020-03-26,2020-03-26,1
UK3412,2020-03-25,2020-04-06,3
UK6806,2020-03-28,2020-03-28,1
UK6180,2020-03-27,2020-03-27,1
UK4705,2020-03-25,2020-04-06,3
UK5142,2020-03-22,2020-03-29,2
UK6952,2020-03-26,2020-03-26,1
UK8329,2020-03-25,2020-04-19,2
UK3696,2020-04-05,2020-04-18,3
UK2894,2020-04-19,2020-04-20,3
UK8132,2020-04-18,2020-04-18,1
UK1817,2020-03-22,2020-03-22,1
UK1583,2020-03-23,2020-03-23,1
UK3729,2020-04-20,2020-04-25,4
UK1785,2020-04-20,2020-04-25,3
UK5938,2020-04-25,2020-04-25,1
UK6416,2020-04-25,2020-04-25,1
UK6666,2020-04-23,2020-04-23,1
UK8152,2020-04-21,2020-04-24,2
UK7050,2020-04-20,2020-04-20,1
UK3700,2020-04-20,2020-04-20,1
UK4915,2020-04-20,2020-04-20,1
UK5701,2020-04-01,2020-04-23,7
UK4732,2020-04-18,2020-04-20,3
UK2059,2020-04-12,2020-04-12,1
UK2812,2020-04-14,2020-04-14,1
UK3708,2020-04-04,2020-04-23,12
UK8071,2020-04-18,2020-04-18,1
UK1819,2020-04-20,2020-04-20,2
UK2549,2020-04-11,2020-04-18,2
UK5369,2020-04-16,2020-04-16,1
UK3723,2020-04-18,2020-04-18,1
UK2573,2020-04-20,2020-04-20,1
UK3724,2020-04-18,2020-04-18,1
UK8114,2020-04-16,2020-04-16,1
UK3709,2020-04-09,2020-04-22,7
UK3725,2020-04-20,2020-04-20,1
UK2898,2020-04-21,2020-04-21,1
UK2689,2020-04-17,2020-04-17,1
UK5370,2020-04-16,2020-04-16,1
UK2813,2020-04-15,2020-04-21,3
UK5372,2020-04-16,2020-04-16,1
UK3726,2020-04-21,2020-04-21,1
UK8234,2020-04-19,2020-04-19,1
UK5579,2020-04-23,2020-04-23,1
UK2814,2020-04-18,2020-04-18,1
UK1818,2020-04-08,2020-04-19,2
UK8226,2020-04-21,2020-04-21,1
UK5373,2020-04-18,2020-04-18,1
UK3235,2020-04-17,2020-04-17,1
UK5374,2020-04-16,2020-04-16,1
UK5371,2020-04-18,2020-04-18,1
UK8133,2020-04-27,2020-04-27,1
UK6817,2020-04-25,2020-04-25,1
UK3780,2020-04-12,2020-04-26,5
UK8135,2020-04-26,2020-04-26,1
UK8213,2020-04-27,2020-04-27,1
UK8103,2020-04-25,2020-04-25,1
UK5937,2020-04-25,2020-04-25,1
UK6637,2020-04-25,2020-04-25,1
UK6295,2020-04-26,2020-04-26,1
UK2691,2020-04-21,2020-04-23,2
UK3742,2020-04-23,2020-04-23,1
UK668,2020-03-27,2020-04-23,13
UK3743,2020-04-23,2020-04-23,1
UK8073,2020-04-22,2020-04-22,1
UK1592,2020-04-22,2020-04-22,2
UK5997,2020-04-04,2020-04-04,1
UK2157,2020-04-04,2020-04-04,1
UK3748,2020-04-04,2020-04-04,1
UK1693,2020-04-04,2020-04-04,1
UK3271,2020-04-04,2020-04-04,1
UK2366,2020-04-04,2020-04-04,1
UK2902,2020-04-04,2020-04-04,1
UK3749,2020-04-04,2020-04-04,1
UK3750,2020-04-04,2020-04-04,1
UK3751,2020-04-04,2020-04-04,1
UK5495,2020-04-04,2020-04-04,1
UK6874,2020-04-04,2020-04-04,1
UK7692,2020-04-21,2020-04-21,1
UK6667,2020-04-22,2020-04-22,1
UK1786,2020-04-23,2020-04-23,1
UK5580,2020-04-02,2020-04-02,1
UK7693,2020-03-24,2020-03-24,1
UK1684,2020-03-26,2020-03-26,1
UK7672,2020-03-24,2020-03-24,1
UK6423,2020-03-26,2020-03-26,1
UK6203,2020-04-04,2020-04-04,1
UK7673,2020-03-25,2020-03-28,2
UK2690,2020-03-24,2020-03-24,1
UK5797,2020-03-26,2020-03-26,1
UK34,2020-03-14,2020-04-02,22
UK2239,2020-03-25,2020-03-25,1
UK1958,2020-04-07,2020-04-23,4
UK3752,2020-04-19,2020-04-19,1
UK3753,2020-04-01,2020-04-21,4
UK3326,2020-04-21,2020-04-21,1
UK3756,2020-04-19,2020-04-19,1
UK6488,2020-04-21,2020-04-21,1
UK6299,2020-04-21,2020-04-21,1
UK7926,2020-04-25,2020-04-25,1
UK3762,2020-04-23,2020-04-23,1
UK3764,2020-04-22,2020-04-22,1
UK2904,2020-04-23,2020-04-23,1
UK2133,2020-04-24,2020-04-24,1
UK3434,2020-04-21,2020-04-25,2
UK3605,2020-04-24,2020-04-24,1
UK8204,2020-04-11,2020-04-11,1
UK1276,2020-03-18,2020-04-12,4
UK3741,2020-04-01,2020-04-01,1
UK3435,2020-04-06,2020-04-06,1
UK3441,2020-04-06,2020-04-06,1
UK4917,2020-04-06,2020-04-06,1
UK2305,2020-04-06,2020-04-06,1
UK3768,2020-03-28,2020-04-06,4
UK2321,2020-04-06,2020-04-09,2
UK2369,2020-04-06,2020-04-06,1
UK3281,2020-04-06,2020-04-06,1
UK3606,2020-04-03,2020-04-03,1
UK2693,2020-04-06,2020-04-06,1
UK3439,2020-04-06,2020-04-06,1
UK2317,2020-04-06,2020-04-06,1
UK3442,2020-04-06,2020-04-06,1
UK3242,2020-04-03,2020-04-03,1
UK1959,2020-03-25,2020-04-06,2
UK1974,2020-04-20,2020-04-24,2
UK90,2020-04-15,2020-04-25,3
UK6785,2020-04-24,2020-04-24,1
UK6028,2020-04-24,2020-04-24,1
UK5924,2020-04-24,2020-04-24,1
UK2030,2020-04-09,2020-04-17,5
UK1960,2020-04-21,2020-04-21,1
UK3769,2020-04-19,2020-04-19,1
UK5559,2020-03-21,2020-03-21,1
UK5278,2020-03-20,2020-03-20,1
UK7854,2020-03-21,2020-03-21,1
UK1672,2020-03-19,2020-03-19,1
UK3745,2020-03-24,2020-03-24,1
UK3746,2020-03-26,2020-04-12,3
UK5581,2020-03-22,2020-03-22,1
UK5275,2020-03-19,2020-03-19,1
UK2061,2020-03-24,2020-03-24,1
UK12,2020-03-06,2020-03-20,16
UK2023,2020-03-20,2020-03-20,1
UK1821,2020-03-26,2020-03-26,1
UK5379,2020-03-20,2020-03-20,1
UK5380,2020-03-26,2020-04-05,2
UK2149,2020-03-19,2020-03-19,1
UK2014,2020-03-27,2020-03-27,1
UK2901,2020-03-23,2020-03-23,1
UK4704,2020-03-26,2020-03-26,1
UK7855,2020-03-24,2020-03-24,1
UK7822,2020-03-26,2020-03-26,1
UK1790,2020-03-19,2020-03-19,1
UK7022,2020-03-26,2020-03-26,1
UK1601,2020-03-20,2020-03-20,1
UK1043,2020-03-25,2020-03-25,2
UK5981,2020-04-03,2020-04-03,1
UK6118,2020-03-26,2020-03-26,1
UK3758,2020-03-26,2020-03-26,1
UK3186,2020-03-26,2020-03-26,1
UK5582,2020-03-26,2020-03-26,1
UK7759,2020-03-26,2020-03-26,1
UK6854,2020-04-10,2020-04-10,1
UK2692,2020-03-26,2020-03-26,1
UK6933,2020-03-25,2020-03-25,1
UK144,2020-03-24,2020-03-26,3
UK7694,2020-04-20,2020-04-20,3
UK3730,2020-04-21,2020-04-21,1
UK3297,2020-04-19,2020-04-19,1
UK1612,2020-04-14,2020-04-19,2
UK2786,2020-04-04,2020-04-24,3
UK5348,2020-04-24,2020-04-24,1
UK3735,2020-04-22,2020-04-22,1
UK2907,2020-03-31,2020-04-10,2
UK1948,2020-04-23,2020-04-23,1
UK1932,2020-04-23,2020-04-23,1
UK1065,2020-02-13,2020-04-22,15
UK8155,2020-04-23,2020-04-23,1
UK4802,2020-04-12,2020-04-22,2
UK2025,2020-04-05,2020-04-22,10
UK6813,2020-04-22,2020-04-22,1
UK1963,2020-04-15,2020-04-22,4
UK6011,2020-04-21,2020-04-21,1
UK5982,2020-04-20,2020-04-20,1
UK8164,2020-03-30,2020-03-30,1
UK4733,2020-04-21,2020-04-21,1
UK6685,2020-04-21,2020-04-21,1
UK8163,2020-04-21,2020-04-21,1
UK6502,2020-03-19,2020-04-14,43
UK6349,2020-04-10,2020-04-10,1
UK6492,2020-04-12,2020-04-12,1
UK6668,2020-03-30,2020-04-13,19
UK6356,2020-04-10,2020-04-10,1
UK7823,2020-04-04,2020-04-10,4
UK6669,2020-03-20,2020-04-11,8
UK6363,2020-04-07,2020-04-07,1
UK5998,2020-04-12,2020-04-12,1
UK6670,2020-04-08,2020-04-08,1
UK3779,2020-04-05,2020-04-08,2
UK2840,2020-03-27,2020-04-13,11
UK6353,2020-04-08,2020-04-08,1
UK6875,2020-04-07,2020-04-07,1
UK6417,2020-04-06,2020-04-06,1
UK6418,2020-04-09,2020-04-09,1
UK6672,2020-04-07,2020-04-13,4
UK6354,2020-04-07,2020-04-07,1
UK900,2020-03-31,2020-04-11,2
UK8232,2020-04-04,2020-04-04,1
UK6350,2020-03-30,2020-03-30,1
UK5192,2020-03-24,2020-04-12,3
UK6625,2020-03-31,2020-04-05,2
UK6373,2020-04-08,2020-04-08,1
UK1560,2020-03-08,2020-04-02,4
UK6934,2020-04-04,2020-04-09,3
UK8208,2020-04-05,2020-04-05,1
UK6361,2020-04-07,2020-04-07,1
UK6109,2020-04-13,2020-04-13,1
UK5966,2020-04-07,2020-04-07,1
UK6300,2020-03-29,2020-03-29,1
UK6381,2020-04-11,2020-04-11,1
UK7891,2020-04-10,2020-04-10,1
UK5801,2020-04-09,2020-04-09,1
UK6935,2020-04-07,2020-04-07,1
UK6345,2020-04-11,2020-04-11,1
UK6110,2020-04-07,2020-04-07,1
UK599,2020-03-06,2020-03-23,5
UK6374,2020-04-06,2020-04-06,1
UK6673,2020-04-07,2020-04-12,2
UK6351,2020-04-07,2020-04-07,1
UK6674,2020-04-05,2020-04-05,1
UK4451,2020-03-20,2020-04-05,4
UK6519,2020-04-07,2020-04-07,1
UK6372,2020-04-08,2020-04-08,1
UK7667,2020-03-29,2020-04-13,3
UK6876,2020-04-08,2020-04-08,1
UK6676,2020-04-08,2020-04-12,3
UK6837,2020-04-04,2020-04-12,3
UK7790,2020-04-09,2020-04-09,1
UK8129,2020-03-20,2020-03-20,1
UK6406,2020-04-13,2020-04-13,1
UK6527,2020-04-09,2020-04-09,1
UK6877,2020-04-07,2020-04-07,1
UK6420,2020-03-28,2020-03-28,1
UK4510,2020-03-19,2020-03-19,1
UK6347,2020-03-28,2020-03-28,1
UK6366,2020-04-10,2020-04-10,1
UK6384,2020-04-07,2020-04-07,1
UK6809,2020-04-05,2020-04-05,1
UK6346,2020-04-09,2020-04-09,1
UK6375,2020-04-07,2020-04-07,1
UK6111,2020-04-07,2020-04-07,1
UK7794,2020-04-12,2020-04-12,1
UK6526,2020-04-07,2020-04-07,1
UK6677,2020-04-13,2020-04-13,1
UK6380,2020-04-13,2020-04-13,1
UK6678,2020-04-07,2020-04-07,2
UK6679,2020-04-07,2020-04-07,1
UK6774,2020-03-27,2020-03-27,1
UK6357,2020-04-01,2020-04-01,1
UK6775,2020-03-23,2020-03-23,1
UK6362,2020-04-12,2020-04-12,1
UK6680,2020-04-13,2020-04-13,1
UK6369,2020-04-11,2020-04-11,1
UK6367,2020-04-08,2020-04-08,1
UK6681,2020-04-12,2020-04-12,1
UK6341,2020-04-10,2020-04-10,1
UK6181,2020-04-10,2020-04-10,1
UK6337,2020-04-05,2020-04-05,1
UK8237,2020-04-10,2020-04-10,1
UK6348,2020-04-11,2020-04-11,1
UK6393,2020-04-05,2020-04-05,1
UK6388,2020-04-09,2020-04-09,1
UK6682,2020-04-07,2020-04-07,1
UK6501,2020-04-07,2020-04-07,1
UK6342,2020-04-07,2020-04-07,1
UK6683,2020-04-06,2020-04-06,1
UK6838,2020-03-27,2020-03-27,1
UK6936,2020-03-12,2020-03-12,1
UK6878,2020-04-09,2020-04-09,1
UK934,2020-04-11,2020-04-11,1
UK6684,2020-04-10,2020-04-10,1
UK6377,2020-04-07,2020-04-07,1
UK93,2020-03-21,2020-04-22,16
UK3771,2020-03-30,2020-04-22,8
UK4918,2020-04-06,2020-04-22,2
UK1956,2020-04-21,2020-04-21,1
UK2839,2020-04-22,2020-04-22,1
UK8236,2020-04-22,2020-04-22,1
UK4804,2020-04-21,2020-04-21,1
UK3781,2020-03-31,2020-04-21,5
UK7824,2020-03-27,2020-03-27,1
UK5382,2020-03-26,2020-03-31,2
UK1749,2020-03-27,2020-03-27,1
UK7856,2020-03-28,2020-03-28,1
UK2578,2020-03-31,2020-03-31,1
UK2214,2020-04-04,2020-04-04,1
UK7825,2020-04-03,2020-04-03,1
UK4919,2020-03-11,2020-04-01,2
UK7826,2020-03-27,2020-03-27,1
UK1048,2020-03-21,2020-04-01,2
UK7927,2020-04-22,2020-04-22,1
UK7715,2020-04-23,2020-04-23,1
UK6686,2020-04-21,2020-04-21,1
UK6687,2020-04-08,2020-04-08,1
UK2158,2020-04-06,2020-04-10,2
UK3784,2020-04-07,2020-04-07,1
UK3612,2020-04-06,2020-04-06,1
UK1659,2020-04-08,2020-04-11,3
UK7695,2020-04-07,2020-04-07,1
UK2254,2020-04-10,2020-04-10,1
UK4734,2020-04-08,2020-04-08,1
UK3785,2020-04-10,2020-04-10,1
UK3791,2020-04-07,2020-04-07,1
UK4930,2020-03-29,2020-04-08,9
UK3727,2020-04-08,2020-04-08,1
UK8308,2020-04-08,2020-04-08,1
UK7928,2020-04-11,2020-04-11,1
UK3793,2020-04-08,2020-04-08,1
UK4805,2020-04-07,2020-04-07,1
UK7929,2020-04-07,2020-04-07,1
UK4091,2020-03-31,2020-04-12,5
UK3794,2020-04-08,2020-04-08,1
UK3795,2020-03-30,2020-04-08,6
UK5384,2020-04-05,2020-04-12,5
UK2039,2020-04-10,2020-04-10,1
UK1902,2020-04-08,2020-04-08,1
UK4921,2020-04-06,2020-04-06,1
UK3796,2020-04-07,2020-04-07,1
UK3798,2020-04-07,2020-04-07,1
UK2255,2020-04-08,2020-04-08,1
UK3484,2020-04-07,2020-04-07,1
UK3443,2020-04-11,2020-04-11,1
UK3800,2020-04-06,2020-04-07,2
UK2841,2020-04-11,2020-04-11,1
UK7797,2020-04-06,2020-04-06,1
UK1694,2020-04-10,2020-04-10,1
UK1964,2020-04-10,2020-04-10,1
UK2817,2020-04-03,2020-04-11,3
UK3538,2020-04-08,2020-04-08,1
UK4702,2020-03-26,2020-04-06,3
UK7659,2020-04-07,2020-04-07,1
UK6879,2020-04-10,2020-04-10,1
UK4929,2020-04-11,2020-04-11,1
UK1965,2020-04-07,2020-04-07,1
UK7696,2020-04-05,2020-04-07,3
UK3803,2020-04-11,2020-04-11,1
UK3804,2020-04-08,2020-04-08,1
UK2588,2020-04-08,2020-04-08,1
UK4736,2020-04-08,2020-04-08,1
UK1903,2020-04-08,2020-04-08,1
UK4723,2020-04-07,2020-04-07,1
UK3806,2020-04-10,2020-04-10,1
UK3807,2020-04-11,2020-04-11,1
UK8240,2020-04-08,2020-04-08,1
UK2818,2020-03-29,2020-04-10,3
UK3809,2020-04-08,2020-04-08,1
UK3810,2020-03-31,2020-04-08,8
UK3551,2020-04-08,2020-04-08,1
UK3507,2020-04-09,2020-04-09,1
UK7827,2020-03-28,2020-04-13,7
UK7930,2020-04-11,2020-04-11,1
UK6127,2020-04-11,2020-04-11,1
UK3811,2020-04-01,2020-04-08,3
UK3812,2020-03-30,2020-04-12,9
UK2589,2020-04-10,2020-04-10,1
UK3487,2020-04-07,2020-04-07,1
UK8193,2020-04-09,2020-04-09,1
UK5385,2020-04-07,2020-04-07,1
UK2590,2020-04-10,2020-04-10,1
UK3491,2020-04-10,2020-04-10,1
UK3814,2020-04-09,2020-04-09,1
UK3607,2020-04-07,2020-04-07,1
UK7931,2020-04-07,2020-04-07,1
UK2064,2020-04-01,2020-04-11,3
UK3657,2020-04-08,2020-04-08,1
UK2911,2020-04-07,2020-04-07,1
UK3644,2020-04-08,2020-04-08,1
UK5496,2020-03-31,2020-04-07,2
UK3816,2020-04-08,2020-04-08,1
UK4933,2020-04-08,2020-04-08,1
UK5560,2020-04-10,2020-04-10,1
UK4934,2020-03-29,2020-04-10,4
UK3517,2020-04-08,2020-04-08,1
UK2912,2020-04-08,2020-04-08,1
UK4935,2020-03-28,2020-04-08,2
UK1822,2020-04-08,2020-04-08,1
UK864,2020-03-13,2020-04-13,6
UK7940,2020-04-07,2020-04-07,1
UK7941,2020-04-10,2020-04-10,1
UK3817,2020-04-07,2020-04-07,1
UK3818,2020-04-11,2020-04-11,1
UK2913,2020-04-06,2020-04-06,1
UK3819,2020-04-04,2020-04-08,3
UK3658,2020-04-10,2020-04-10,1
UK2159,2020-04-10,2020-04-10,1
UK4936,2020-03-28,2020-04-10,2
UK4937,2020-04-04,2020-04-10,2
UK3820,2020-04-08,2020-04-08,1
UK4738,2020-04-04,2020-04-17,6
UK4938,2020-04-08,2020-04-08,1
UK3821,2020-04-04,2020-04-08,2
UK2271,2020-04-07,2020-04-07,1
UK4939,2020-03-13,2020-04-07,3
UK3823,2020-03-06,2020-04-12,4
UK3824,2020-04-08,2020-04-08,1
UK3680,2020-04-10,2020-04-10,1
UK4941,2020-03-30,2020-04-11,2
UK3444,2020-04-12,2020-04-12,1
UK3825,2020-04-12,2020-04-12,1
UK3826,2020-04-08,2020-04-08,1
UK3299,2020-03-21,2020-04-17,7
UK2915,2020-03-29,2020-04-06,5
UK7942,2020-04-12,2020-04-12,1
UK1536,2020-03-31,2020-04-06,5
UK5518,2020-04-10,2020-04-10,1
UK4942,2020-03-29,2020-04-10,3
UK3828,2020-04-12,2020-04-12,1
UK3300,2020-03-28,2020-04-08,2
UK3532,2020-04-13,2020-04-13,1
UK4807,2020-03-31,2020-04-15,6
UK2272,2020-04-12,2020-04-12,1
UK1904,2020-04-11,2020-04-11,1
UK3503,2020-04-12,2020-04-12,1
UK7943,2020-04-10,2020-04-10,1
UK3659,2020-04-11,2020-04-11,1
UK4943,2020-04-08,2020-04-08,1
UK2015,2020-04-08,2020-04-08,1
UK3499,2020-04-10,2020-04-10,1
UK7944,2020-04-11,2020-04-11,1
UK4739,2020-04-12,2020-04-12,1
UK7945,2020-04-11,2020-04-11,1
UK6688,2020-04-13,2020-04-13,1
UK7946,2020-04-11,2020-04-11,1
UK4782,2020-04-12,2020-04-12,1
UK2592,2020-04-13,2020-04-13,1
UK2262,2020-04-07,2020-04-07,1
UK8241,2020-04-13,2020-04-13,1
UK4899,2020-04-12,2020-04-12,1
UK2215,2020-04-07,2020-04-07,1
UK8274,2020-03-29,2020-04-12,6
UK3832,2020-04-11,2020-04-11,1
UK3537,2020-04-11,2020-04-11,1
UK2273,2020-04-08,2020-04-08,1
UK3400,2020-04-07,2020-04-07,1
UK2274,2020-04-10,2020-04-10,1
UK3633,2020-04-12,2020-04-12,1
UK4081,2020-04-07,2020-04-08,2
UK8197,2020-04-12,2020-04-12,1
UK3834,2020-04-07,2020-04-07,1
UK3835,2020-04-07,2020-04-07,1
UK7632,2020-04-10,2020-04-10,1
UK2695,2020-04-07,2020-04-07,1
UK3529,2020-04-11,2020-04-11,1
UK3836,2020-04-11,2020-04-11,1
UK3660,2020-04-12,2020-04-12,1
UK6880,2020-04-12,2020-04-12,1
UK3530,2020-04-13,2020-04-13,1
UK2275,2020-04-10,2020-04-10,1
UK3837,2020-04-11,2020-04-11,1
UK3631,2020-04-11,2020-04-11,1
UK6026,2020-04-10,2020-04-10,1
UK8242,2020-04-11,2020-04-11,1
UK2293,2020-04-07,2020-04-07,1
UK4784,2020-04-10,2020-04-10,1
UK3838,2020-04-08,2020-04-08,1
UK6812,2020-04-10,2020-04-10,1
UK8311,2020-04-11,2020-04-11,1
UK3518,2020-04-08,2020-04-08,1
UK4710,2020-04-12,2020-04-12,1
UK7935,2020-04-11,2020-04-11,1
UK6495,2020-04-10,2020-04-10,1
UK7110,2020-04-07,2020-04-07,1
UK3841,2020-04-02,2020-04-13,3
UK4794,2020-04-11,2020-04-11,1
UK7932,2020-04-06,2020-04-06,1
UK1045,2020-03-12,2020-04-12,4
UK6507,2020-04-08,2020-04-08,1
UK2276,2020-04-11,2020-04-11,1
UK2065,2020-04-08,2020-04-08,1
UK2593,2020-04-11,2020-04-11,1
UK7934,2020-04-11,2020-04-11,1
UK3874,2020-04-17,2020-04-17,1
UK1613,2020-04-17,2020-04-17,1
UK8066,2020-04-16,2020-04-16,1
UK3875,2020-04-18,2020-04-18,1
UK1791,2020-04-02,2020-04-02,1
UK8147,2020-04-03,2020-04-03,1
UK3199,2020-03-26,2020-03-26,1
UK2135,2020-03-25,2020-03-25,1
UK7674,2020-03-30,2020-03-30,1
UK5583,2020-03-25,2020-03-25,1
UK7675,2020-03-26,2020-03-26,1
UK2936,2020-03-24,2020-03-31,2
UK8062,2020-03-25,2020-03-25,1
UK7676,2020-03-25,2020-03-25,1
UK3890,2020-03-26,2020-03-26,1
UK2356,2020-04-15,2020-04-15,1
UK2937,2020-04-14,2020-04-14,1
UK3267,2020-04-16,2020-04-16,1
UK3893,2020-03-30,2020-04-15,2
UK3320,2020-04-15,2020-04-15,1
UK7947,2020-04-15,2020-04-15,1
UK3669,2020-04-15,2020-04-15,1
UK6128,2020-04-20,2020-04-20,1
UK8244,2020-04-20,2020-04-20,1
UK4889,2020-04-20,2020-04-20,1
UK3877,2020-04-20,2020-04-20,1
UK4948,2020-04-20,2020-04-20,1
UK3878,2020-04-20,2020-04-20,1
UK2934,2020-04-14,2020-04-14,2
UK3879,2020-04-09,2020-04-09,1
UK3880,2020-04-20,2020-04-20,1
UK3881,2020-04-20,2020-04-20,1
UK3882,2020-04-20,2020-04-20,1
UK3883,2020-04-20,2020-04-20,1
UK3319,2020-04-17,2020-04-17,1
UK3884,2020-04-20,2020-04-20,1
UK8227,2020-04-20,2020-04-20,1
UK2935,2020-04-19,2020-04-19,1
UK3885,2020-04-11,2020-04-11,1
UK3886,2020-04-05,2020-04-09,15
UK8248,2020-04-20,2020-04-20,1
UK4811,2020-03-24,2020-03-24,2
UK4720,2020-04-21,2020-04-21,1
UK1947,2020-04-06,2020-04-06,1
UK1940,2020-04-03,2020-04-03,1
UK1969,2020-04-21,2020-04-21,1
UK1923,2020-04-07,2020-04-07,1
UK7012,2020-04-21,2020-04-21,1
UK1955,2020-04-09,2020-04-09,1
UK4949,2020-03-23,2020-03-23,1
UK1971,2020-04-17,2020-04-17,1
UK3401,2020-04-21,2020-04-21,1
UK1972,2020-04-17,2020-04-17,1
UK1614,2020-04-17,2020-04-17,1
UK2938,2020-04-17,2020-04-17,1
UK2939,2020-04-17,2020-04-17,1
UK1615,2020-04-17,2020-04-17,1
UK2134,2020-04-20,2020-04-20,1
UK7948,2020-04-21,2020-04-21,1
UK7949,2020-04-20,2020-04-20,1
UK3842,2020-04-20,2020-04-20,1
UK3843,2020-04-16,2020-04-21,2
UK8136,2020-04-21,2020-04-21,1
UK8252,2020-03-26,2020-03-26,1
UK3198,2020-03-30,2020-03-30,1
UK7677,2020-03-26,2020-03-26,1
UK3866,2020-03-26,2020-03-26,1
UK6882,2020-03-24,2020-03-24,1
UK2843,2020-03-25,2020-03-25,1
UK4809,2020-04-13,2020-04-13,1
UK3867,2020-03-25,2020-04-06,2
UK951,2020-03-21,2020-04-05,6
UK1389,2020-03-11,2020-03-26,3
UK6883,2020-03-31,2020-03-31,1
UK7950,2020-04-15,2020-04-15,1
UK5519,2020-04-16,2020-04-16,1
UK3251,2020-04-16,2020-04-16,1
UK3868,2020-03-30,2020-04-15,3
UK1695,2020-04-14,2020-04-14,1
UK3690,2020-04-15,2020-04-15,1
UK3845,2020-04-18,2020-04-18,4
UK1350,2020-04-04,2020-04-07,5
UK6301,2020-04-06,2020-04-06,1
UK5304,2020-04-10,2020-04-10,1
UK2924,2020-04-09,2020-04-09,2
UK3329,2020-04-06,2020-04-06,1
UK3330,2020-04-07,2020-04-07,1
UK2031,2020-04-06,2020-04-06,1
UK8319,2020-04-06,2020-04-08,2
UK2917,2020-04-10,2020-04-10,1
UK3847,2020-04-05,2020-04-05,1
UK6503,2020-03-29,2020-03-29,1
UK2918,2020-04-06,2020-04-06,1
UK1467,2020-04-01,2020-04-06,2
UK3569,2020-04-06,2020-04-06,1
UK8217,2020-04-06,2020-04-06,1
UK3848,2020-04-11,2020-04-11,1
UK6302,2020-04-13,2020-04-13,1
UK2862,2020-04-11,2020-04-11,1
UK3851,2020-03-27,2020-04-08,5
UK3331,2020-04-06,2020-04-06,1
UK8054,2020-04-08,2020-04-08,1
UK2066,2020-04-06,2020-04-06,1
UK5387,2020-04-07,2020-04-07,1
UK7760,2020-04-08,2020-04-08,1
UK7663,2020-04-07,2020-04-07,1
UK7761,2020-04-09,2020-04-09,1
UK2863,2020-04-07,2020-04-07,1
UK3571,2020-04-06,2020-04-06,1
UK802,2020-03-29,2020-04-06,2
UK4808,2020-04-06,2020-04-06,1
UK3852,2020-04-08,2020-04-08,1
UK1673,2020-04-05,2020-04-05,1
UK2067,2020-04-07,2020-04-07,1
UK4945,2020-03-28,2020-03-28,1
UK2363,2020-04-07,2020-04-07,1
UK1966,2020-03-30,2020-04-06,2
UK2864,2020-04-06,2020-04-06,1
UK1638,2020-04-12,2020-04-12,1
UK3853,2020-03-31,2020-04-07,3
UK2865,2020-04-04,2020-04-06,2
UK2921,2020-04-06,2020-04-06,1
UK2241,2020-04-09,2020-04-09,1
UK3573,2020-04-10,2020-04-10,1
UK3855,2020-04-06,2020-04-06,1
UK3332,2020-04-08,2020-04-08,1
UK2842,2020-04-12,2020-04-12,1
UK3856,2020-04-06,2020-04-06,1
UK6303,2020-03-29,2020-03-29,1
UK2922,2020-04-06,2020-04-06,1
UK3857,2020-04-06,2020-04-06,1
UK1967,2020-04-09,2020-04-09,1
UK8218,2020-04-09,2020-04-09,1
